playerid,Made.it.flag,Rk_Avg_AB,Rk_Avg_AB_HR,Rk_Avg_AB_HR_norm,Rk_Avg_AB_norm,Rk_Avg_Age,Rk_Avg_BABIP,Rk_Avg_BABIP_norm,Rk_Avg_Bavg,Rk_Avg_Bavg_norm,Rk_Avg_BB,Rk_Avg_BBpct,Rk_Avg_BBpct_norm,Rk_Avg_BB_norm,Rk_Avg_CS,Rk_Avg_CS_norm,Rk_Avg_Dbl,Rk_Avg_Dbl_norm,Rk_Avg_G,Rk_Avg_GDP,Rk_Avg_GDP_norm,Rk_Avg_G_norm,Rk_Avg_H,Rk_Avg_HBP,Rk_Avg_HBP_norm,Rk_Avg_HR,Rk_Avg_HRpct,Rk_Avg_HRpct_norm,Rk_Avg_HR_norm,Rk_Avg_H_norm,Rk_Avg_IBB,Rk_Avg_IBB_norm,Rk_Avg_ISO,Rk_Avg_ISO_norm,Rk_Avg_K_BB,Rk_Avg_K_BB_norm,Rk_Avg_OBP,Rk_Avg_OBP_norm,Rk_Avg_OPS,Rk_Avg_OPS_norm,Rk_Avg_orgs,Rk_Avg_orgs_norm,Rk_Avg_PA,Rk_Avg_PA_norm,Rk_Avg_R,Rk_Avg_RBI,Rk_Avg_RBI_norm,Rk_Avg_R_norm,Rk_Avg_SB,Rk_Avg_SB_norm,Rk_Avg_SecA,Rk_Avg_SecA_norm,Rk_Avg_SF,Rk_Avg_SF_norm,Rk_Avg_SH,Rk_Avg_SH_norm,Rk_Avg_SLG,Rk_Avg_SLG_norm,Rk_Avg_SO,Rk_Avg_SOpct,Rk_Avg_SOpct_norm,Rk_Avg_SO_norm,Rk_Avg_TB,Rk_Avg_TB_norm,Rk_Avg_teams,Rk_Avg_teams_norm,Rk_Avg_Tpl,Rk_Avg_Tpl_norm,Rk_Avg_wOBA,Rk_Avg_wOBA_norm,Rk_Avg_wRAA,Rk_Avg_wRAA_norm,Rk_Avg_XBH,Rk_Avg_XBHpct,Rk_Avg_XBHpct_norm,Rk_Avg_XBH_norm,Rk_Sum_AB,Rk_Sum_AB_HR,Rk_Sum_BABIP,Rk_Sum_Bavg,Rk_Sum_BB,Rk_Sum_BBpct,Rk_Sum_CS,Rk_Sum_Dbl,Rk_Sum_G,Rk_Sum_GDP,Rk_Sum_H,Rk_Sum_HBP,Rk_Sum_HR,Rk_Sum_HRpct,Rk_Sum_IBB,Rk_Sum_ISO,Rk_Sum_K_BB,Rk_Sum_OBP,Rk_Sum_OPS,Rk_Sum_orgs,Rk_Sum_PA,Rk_Sum_R,Rk_Sum_RBI,Rk_Sum_SB,Rk_Sum_SecA,Rk_Sum_SF,Rk_Sum_SH,Rk_Sum_SLG,Rk_Sum_SO,Rk_Sum_SOpct,Rk_Sum_TB,Rk_Sum_teams,Rk_Sum_Tpl,Rk_Sum_wOBA,Rk_Sum_wRAA,Rk_Sum_XBH,Rk_Sum_XBHpct,Rk_Years,M_Rk_Avg_AB_HR_norm,M_Rk_Avg_AB_norm,M_Rk_Avg_Age,M_Rk_Avg_BABIP_norm,M_Rk_Avg_Bavg_norm,M_Rk_Avg_BBpct_norm,M_Rk_Avg_BB_norm,M_Rk_Avg_CS_norm,M_Rk_Avg_Dbl_norm,M_Rk_Avg_GDP_norm,M_Rk_Avg_G_norm,M_Rk_Avg_HBP_norm,M_Rk_Avg_HRpct_norm,M_Rk_Avg_HR_norm,M_Rk_Avg_H_norm,M_Rk_Avg_IBB_norm,M_Rk_Avg_ISO_norm,M_Rk_Avg_K_BB_norm,M_Rk_Avg_OBP_norm,M_Rk_Avg_OPS_norm,M_Rk_Avg_orgs_norm,M_Rk_Avg_PA_norm,M_Rk_Avg_RBI_norm,M_Rk_Avg_R_norm,M_Rk_Avg_SB_norm,M_Rk_Avg_SecA_norm,M_Rk_Avg_SF_norm,M_Rk_Avg_SH_norm,M_Rk_Avg_SLG_norm,M_Rk_Avg_SOpct_norm,M_Rk_Avg_SO_norm,M_Rk_Avg_TB_norm,M_Rk_Avg_teams_norm,M_Rk_Avg_Tpl_norm,M_Rk_Avg_wOBA_norm,M_Rk_Avg_wRAA_norm,M_Rk_Avg_XBHpct_norm,M_Rk_Avg_XBH_norm,WAR
725,1,8.0,0.0,-0.6341901639782479,-1.26418128460835,37.0,0.0,-2.81069698596608,0.0,-2.51903035176583,3.0,0.25,2.48387042795092,-0.7669223652118391,0.0,-0.694050207077917,0.0,-1.05237194119521,3.0,0.0,-0.907171686164135,-1.36646848497453,0.0,1.0,-0.148310013688661,0.0,0.0,-0.554461907139135,-0.594402032562612,-1.28491379388603,0.0,-0.261739432076125,0.0,-1.24944504694763,0.33333333333333304,-0.9835816217495559,0.33333333333333304,-0.0603647446065397,0.33333333333333304,-1.43506451318918,1.0,0.0,12.0,-1.2279428576724098,1.0,1.0,-1.0930334975958,-1.1647858634909298,0.0,-0.6796496201609449,0.375,0.103220330189242,0.0,-0.751745347079778,0.0,-0.47330049386355794,0.0,-1.92011400318239,1.0,0.0833333333333333,-1.22771394247898,-1.23983010935863,0.0,-1.20765725490024,1.0,0.0,0.0,-0.798616638122275,0.23291666666666697,-1.01705883473751,-0.7911646586345379,-0.730498269874443,0.0,0.0,-1.38733617612165,-1.01369885577414,8,0.0,0.0,0.0,3,0.25,0,0,3,0,0,1,0,0.0,0,0.0,0.33333333333333304,0.33333333333333304,0.33333333333333304,1,12,1,1,0,0.375,0,0,0.0,1,0.0833333333333333,0,1,0,0.23291666666666697,-0.7911646586345379,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.66
7258,1,14.0,11.0,-0.451787474712286,-1.3580625672792301,28.5,0.53921568627451,0.0,0.348484848484849,1.20232885937188,3.5,0.25555555555555604,2.5369509561954904,-0.765355034513143,0.5,-0.524958114361377,0.5,-1.01384428371453,4.5,0.0,-1.0082417775281,-1.5207794096770901,5.0,0.5,-0.679659281136744,0.5,0.0185185185185185,0.4354574800122801,-0.5174204304896111,-1.1260150774485,0.0,-0.36710114291523704,0.257575757575758,0.36000751753494603,1.04166666666667,-0.7429490785915479,0.530769230769231,2.16937034283647,1.1368298368298402,1.25161960301418,1.0,0.0,18.5,-1.3257599849972699,4.5,1.5,-1.0446712069832,-0.9456422720381309,3.0,-0.0581620035426683,0.7727272727272729,2.32981603944362,0.0,-0.855236185135307,0.5,-0.274390076572697,0.606060606060606,0.7551646616395071,3.5,0.22407407407407398,-0.120268401402127,-1.2687458022852098,8.0,-1.05220203804709,1.0,0.0,0.0,-0.6851813079383778,0.523819230769231,1.16671692718304,2.55632320299115,-0.244409855814619,3.0,0.75,0.0302792398695197,-0.8835418584533121,28,22.0,1.07843137254902,0.696969696969697,7,0.5111111111111111,1,1,9,0,10,1,1,0.037037037037037,0,0.515151515151515,2.0833333333333304,1.06153846153846,2.27365967365967,2,37,9,3,6,1.54545454545455,0,1,1.21212121212121,7,0.44814814814814796,16,2,0,1.04763846153846,5.11264640598231,6,1.5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.79
7270,1,66.5,66.5,0.6960603958473371,-0.462505140841603,21.5,0.3618421052631579,1.6806223802971398,0.29679144385026696,0.512972462257421,10.5,0.14468788755684198,1.0614144005822,0.10399619324435301,0.5,-0.5658204780729089,4.5,0.14635424110334802,28.5,1.5,-0.0447475098975715,-0.0326138270131072,16.0,1.5,0.0444704914843915,1.0,0.0164324100868127,0.334127798204388,0.0788621815215546,-0.407296131094855,0.5,0.660140415077366,0.247177658942365,0.7514257646986771,1.32142857142857,-0.46744057471671,0.40567021054825897,0.8864247378426708,0.949639313340892,0.8320911542933079,1.0,-0.0597614304667195,79.5,-0.40457204797939295,13.5,8.0,-0.28832555168346397,0.0622490770112983,2.0,-0.32492730509830897,0.46494355317884706,1.20846320789987,0.5,-0.28270489204937393,0.5,-0.18844933210242898,0.543969102792632,0.729082743493218,15.0,0.18282348077718102,-0.169157386262593,-0.37081086666672103,29.0,-0.274022405960705,1.0,-0.0597614304667195,0.0,-0.611265502725107,0.454478027754415,0.870614604406245,3.7761173347336503,0.33846981615357397,13.0,0.817460317460317,0.492669080154789,-0.0796815329861512,133,133.0,0.7236842105263158,0.593582887700535,21,0.28937577511368295,1,9,57,3,32,3,2,0.0328648201736255,1,0.49435531788473,2.64285714285714,0.811340421096519,1.8992786266817798,2,159,27,16,4,0.929887106357695,1,1,1.08793820558526,30,0.365646961554361,58,2,0,0.908956055508831,7.552234669467289,26,1.6349206349206298,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74
7273,1,4.0,0.0,-0.5860569327761129,-1.5550529834265199,23.0,0.0,-3.36603066164424,0.0,-2.97410286051189,0.0,0.0,-1.91733177770841,-1.20936869956278,0.0,-0.820849149954354,0.0,-1.09081427343723,2.0,0.0,0.0,-1.7423103115553897,0.0,0.0,-0.8204560173350891,0.0,0.0,-0.47576670263708704,-0.579215002608504,-1.4188069642936998,0.0,-0.31856171698102503,0.0,-1.21896188768419,0.0,-1.04870850860404,0.0,-3.8221163457130003,0.0,-2.9546442666626094,1.0,0.0,4.0,-1.55735988234765,0.0,0.0,-1.2548376783353798,-1.2628051639836202,0.0,-0.7112368856361858,0.0,-1.83676362094525,0.0,-0.7239080975137259,0.0,-0.654300762207897,0.0,-2.24897743118567,0.0,0.0,-2.1314981181238504,-1.37810678434791,0.0,-1.3352196433094299,1.0,0.0,0.0,-0.6966827668504301,0.0,-3.0946674331738997,-1.05483870967742,-0.32036170212021303,0.0,0.0,-1.4834163531276296,-1.09741150061936,4,0.0,0.0,0.0,0,0.0,0,0,2,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1,4,0,0,0,0.0,0,0,0.0,0,0.0,0,1,0,0.0,-1.05483870967742,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.36
7297,1,266.0,16.625,-0.4769809314098279,1.4526071721072302,21.0,0.3625,0.0,0.278195488721805,0.419224888537084,47.0,0.14733542319749202,0.7767984216371759,2.3493333737567004,4.0,0.48634831968474,13.0,1.34023856134471,74.0,0.0,0.0,1.4638035984900701,74.0,4.0,0.6149035485733431,16.0,0.0501567398119122,3.01157130706723,4.0509706747641,1.41723792339602,1.0,0.940030927678431,0.360902255639098,2.0992945007876,1.9361702127659601,-0.16193340227889402,0.393081761006289,0.7170996883393471,1.03217950536719,1.4164656374306202,1.0,0.0,319.0,1.57389335365726,61.0,58.0,2.51500549525039,2.19170862142183,3.0,-0.329377993224296,0.533834586466165,1.79136763472725,1.0,-0.0813667147497464,1.0,-0.0282011153856344,0.639097744360902,1.5996147856769198,91.0,0.28526645768025105,0.600898400479927,2.8962365490634503,170.0,2.25303823775007,1.0,0.0,2.0,0.613070840813569,0.5011261829653,1.3943772971047699,44.1625957638576,2.7152830235523098,96.0,1.2972972972973,1.90178979437657,2.9813387727716,266,16.625,0.3625,0.278195488721805,47,0.14733542319749202,4,13,74,0,74,4,16,0.0501567398119122,1,0.360902255639098,1.9361702127659601,0.393081761006289,1.03217950536719,1,319,61,58,3,0.533834586466165,1,1,0.639097744360902,91,0.28526645768025105,170,1,2,0.5011261829653,44.1625957638576,96,1.2972972972973,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.39
730,1,94.5,12.785714285714299,-0.5120166596545971,-0.32527461260805995,25.0,0.48041044776119396,2.7012565446149304,0.395251396648045,1.69975545287808,18.0,0.12464006581653599,0.538588568233437,0.321572341762852,2.0,-0.0495073533574577,4.5,-0.136909793852422,32.0,0.0,-0.969198203660841,-0.13779884641994,28.5,2.0,0.160221137307855,3.5,0.0158371040723982,0.314124429726086,0.29000601477690696,-0.0822769957583143,0.0,-0.5270089191880171,0.334078212290503,1.33867642654103,1.55714285714286,-0.41646673025475706,0.48048982980489796,1.73344718215763,1.20981943874345,1.84236636681247,1.0,-0.0597614304667195,116.0,-0.241425338495261,26.0,19.0,0.137747387648868,0.474771950594235,3.0,-0.208010519129791,0.48743016759776503,1.27461773562257,0.5,-0.40882367037229905,1.0,-0.0156062376342308,0.7293296089385469,1.7077120310866698,20.5,0.17914438502673802,-0.293606471853345,-0.264030759826661,54.5,0.0165040060553957,1.0,-0.0597614304667195,1.0,0.0853096390542138,0.5784726027397261,1.8618987212857199,13.906630528407801,0.869151229583067,26.0,0.861538461538462,0.43081097788746203,0.13573954665395302,189,25.571428571428598,0.9608208955223879,0.7905027932960892,36,0.24928013163307297,4,9,64,0,57,4,7,0.0316742081447964,0,0.668156424581006,3.11428571428571,0.960979659609797,2.41963887748689,2,232,52,38,6,0.974860335195531,1,2,1.4586592178771,41,0.35828877005347604,109,2,2,1.15694520547945,27.813261056815602,52,1.7230769230769198,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11
7309,1,82.0,0.0,-0.600378601121455,-0.0100248202237906,21.0,0.315789473684211,0.0,0.292682926829268,0.367186522301576,5.0,0.0555555555555556,-0.6994063688359511,-0.537741482833582,0.0,-0.737703928260083,2.0,-0.49447394709625603,22.0,1.0,-0.35442352738933897,-0.220053984977318,24.0,0.0,-0.8619160396587159,0.0,0.0,-0.428736161446135,-0.614321086831688,0.20556250693459,0.0,-0.36598982326317603,0.0487804878048781,-0.665619518088708,1.4,-0.32973116643049394,0.32954545454545503,-0.0775472712112267,0.6710088691796011,-0.24643389611057,1.0,0.0,90.0,-0.0736579238183085,12.0,7.0,-0.333945262255482,0.0306188208241881,10.0,1.30896668586114,0.23170731707317102,-0.38023084352708103,1.0,0.235631442872568,2.0,1.03064872259601,0.34146341463414603,-0.299871450383987,7.0,0.0777777777777778,-1.00408517147624,-0.762344318964435,28.0,-0.20408125020768603,1.0,0.0,0.0,-0.592977050121133,0.315465909090909,-0.33928193798190603,-1.98794825416798,-0.51384987131528,4.0,0.166666666666667,-0.9797158055411709,-0.680377576274868,82,0.0,0.315789473684211,0.292682926829268,5,0.0555555555555556,0,2,22,1,24,0,0,0.0,0,0.0487804878048781,1.4,0.32954545454545503,0.6710088691796011,1,90,12,7,10,0.23170731707317102,1,2,0.34146341463414603,7,0.0777777777777778,28,1,0,0.315465909090909,-1.98794825416798,4,0.166666666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.5
7311,1,112.333333333333,42.1111111111111,0.0633567041662125,-0.000910630591164761,17.3333333333333,0.24739089490047303,-0.317856266815516,0.226664355062413,-0.0773032350030571,11.0,0.105780101752402,0.105065759349504,-0.19876909714819896,1.0,-0.463946064490608,4.0,-0.146155470629226,31.6666666666667,3.0,3.07114223833596,-0.217477724414142,25.3333333333333,1.33333333333333,-0.24513230003697897,3.3333333333333304,0.0156632749199171,0.27126397828721804,0.695409460258438,-0.0695400306976234,0.0,-0.4975659199353579,0.162282323932809,0.0854677547364583,1.5968253968254,-0.315998928748977,0.31734030525720697,-0.0280995400263891,0.7062869842524301,0.0193653456483735,1.0,0.0,127.666666666667,-0.0235343671680603,14.666666666666698,16.3333333333333,0.39593393082728706,-0.0912059215661376,0.0,-0.7870305085394259,0.278895053166898,-0.08077963261038601,3.0,1.5378469414743798,0.0,-0.705613202404529,0.38894667899522295,0.0269751216850704,21.6666666666667,0.138119464857735,-0.6545854805129511,-0.221886146038359,47.6666666666667,0.0994221146065234,1.0,0.0,0.33333333333333304,-0.46338019525509705,0.344218013943848,-0.000190813567645646,1.3857035642159299,-0.154744356174669,22.3333333333333,0.71638608305275,0.207072839747555,0.276338514538249,337,126.333333333333,0.7421726847014201,0.6799930651872399,33,0.31734030525720697,3,12,95,9,76,4,10,0.0469898247597513,0,0.486846971798428,4.79047619047619,0.9520209157716221,2.11886095275729,3,383,44,49,0,0.8366851595006929,9,0,1.16684003698567,65,0.41435839457320506,143,3,1,1.03265404183154,4.157110692647779,67,2.14915824915825,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.81
733,1,128.0,40.0,0.12234564650583,0.20626973746351504,19.0,0.339397671294223,0.25844054174618697,0.284340659340659,0.408047120781288,11.666666666666698,0.05817523942306099,-0.588477195823096,0.0363761493659936,3.6666666666666696,0.873606062339991,3.6666666666666696,-0.39646018209947603,35.6666666666667,2.6666666666666696,0.37540675818536795,0.157030105755322,36.0,2.0,-0.0279083125923408,0.666666666666667,0.0025062656641604,-0.5101326771561021,-0.557313453483018,0.31676612031950396,0.0,-0.44948537877524,0.148550061050061,0.13482617418325202,1.0,-0.656550276035333,0.333162195695888,0.14074838055762198,0.7660529160866091,0.170068750486346,1.0,-0.0597614304667195,143.666666666667,0.18617400717215898,19.6666666666667,16.6666666666667,0.0751399749965903,0.139822435232273,12.666666666666698,1.38973552415573,0.258165445665446,-0.0621675745538936,0.33333333333333304,-0.5080576691687071,1.6666666666666698,0.48805779380067205,0.43289072039072,0.27189649278474903,19.0,0.156276452721207,-0.619536595150957,-0.438793607178082,49.0,-0.0962386110688085,1.0,-0.0597614304667195,1.0,0.00845807483040573,0.373344577076113,0.114201507211947,2.09385956688039,-0.19269385395202202,13.0,0.524986709197235,-0.396732994002889,-0.5225178086789171,384,120.0,1.01819301388267,0.853021978021978,35,0.174525718269183,11,11,107,8,108,6,2,0.0075187969924812,0,0.44565018315018295,3.0,0.999486587087665,2.29815874825983,3,431,59,50,38,0.774496336996337,1,5,1.29867216117216,57,0.46882935816362103,147,3,3,1.1200337312283402,6.28157870064116,39,1.57496012759171,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.56
7336,1,117.0,75.0,0.6105632310235649,-0.11732052871900302,18.3333333333333,0.21616458355588802,-2.92498902551156,0.18374583613119,-1.0480763771614499,9.66666666666667,0.0681045811480594,-0.46099910635171504,-0.335141740869922,0.666666666666667,-0.589451286094735,4.0,-0.42526357778731205,35.6666666666667,2.0,-0.103809740956654,-0.0455156045688481,26.6666666666667,1.6666666666666698,-0.285633101043656,0.33333333333333304,0.00131752305665349,-0.7638188266550929,-0.6976509614020839,-0.325636902037713,0.0,-0.411203844400997,0.073236692077787,-0.876958986574238,2.33771929824561,-0.24026346234960103,0.246072807535291,-1.17317033087178,0.503055335744268,-1.14102639281701,1.0,0.0,133.0,-0.128682406276796,11.0,10.0,-0.547524397480619,-0.678614571003609,2.6666666666666696,-0.342246267952643,0.18273413121617899,-0.810805720745093,2.0,0.791310198736118,2.6666666666666696,1.34209158626331,0.256982528208977,-1.01609219285301,20.0,0.153350188132797,-0.627240082533176,-0.537183108349904,36.0,-0.555458893635656,1.0,0.0,0.0,-0.7275309591763991,0.24750824018739898,-1.17825519047372,-5.34422611936595,-1.03586701103031,9.33333333333333,0.446327683615819,-0.605673364482672,-0.7457725608821,351,225.0,0.648493750667664,0.55123750839357,29,0.204313743444178,2,12,107,6,80,5,1,0.003952569169960471,0,0.21971007623336103,7.01315789473684,0.7382184226058729,1.5091660072328001,3,399,33,30,8,0.5482023936485371,6,8,0.77094758462693,60,0.46005056439839104,108,3,0,0.7425247205621959,-16.0326783580978,28,1.33898305084746,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.33
7346,1,225.0,112.5,1.18425531837947,0.984548593209004,18.0,0.312820512820513,-0.13274573625577601,0.28,0.20886097387076502,20.0,0.078740157480315,-0.35462226163465604,0.303454624600295,5.0,1.14708400387085,7.0,-0.107529632986002,55.0,3.0,0.0246626055896862,0.6832929392224739,63.0,0.0,-1.1076868091640801,2.0,0.00787401574803149,-0.51110498717146,-0.31782318817287897,0.869486289625894,0.0,-0.37126405739027,0.17777777777777803,-0.18814968758842301,1.55,-0.44075027940431794,0.33467741935483897,-0.15388293772716,0.7924551971326159,-0.0882255892590599,1.0,0.0,254.0,0.9428984095732591,53.0,25.0,0.12586322990426402,1.48769707558636,20.0,1.7490486119781001,0.33333333333333304,-0.0388489125625936,3.0,1.10725552495675,6.0,2.96529638422487,0.457777777777778,-0.0557375176111457,31.0,0.122047244094488,-0.9366443474069759,-0.0424288471983119,103.0,0.5965733234142641,1.0,-0.11995513308921499,6.0,2.3879413613630898,0.3762620967741939,-0.144228349295281,7.74790015626743,-0.178474673624535,40.0,0.634920634920635,-0.24778462464372103,0.29393385586100795,225,112.5,0.312820512820513,0.28,20,0.078740157480315,5,7,55,3,63,0,2,0.00787401574803149,0,0.17777777777777803,1.55,0.33467741935483897,0.7924551971326159,1,254,53,25,20,0.33333333333333304,3,6,0.457777777777778,31,0.122047244094488,103,1,6,0.3762620967741939,7.74790015626743,40,0.634920634920635,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.76
735,1,253.0,126.5,1.42144723500565,1.52995604869498,20.0,0.35,0.45852412351747296,0.284584980237154,0.372808700222555,19.0,0.0669014084507042,-0.7068238948388141,0.285799968357966,4.0,0.44242223757861704,14.0,1.48662075931357,64.0,0.0,0.0,1.2602655695282,72.0,6.0,1.70489415110679,2.0,0.007042253521126759,-0.395225005581939,-0.120148606152619,1.34808855553199,0.0,-0.4581876225258571,0.142292490118577,-0.18847302807803698,2.7368421052631597,0.259350121190003,0.347670250896057,0.0375999466209874,0.7745477212517891,0.0514602153986651,1.0,0.0,284.0,1.4617546139364699,35.0,34.0,0.8819676336838129,0.687241992176192,2.0,-0.500624497082467,0.209486166007905,-0.6571081540188941,1.0,-0.103967541796961,5.0,3.17146027209921,0.42687747035573104,0.0523200193907527,52.0,0.183098591549296,-0.0885019641507939,1.49668925755479,108.0,0.99322425220412,1.0,0.0,0.0,-0.751472768880077,0.37873476702509,0.0449403737524441,13.298900412587098,0.23797921574126601,36.0,0.5,-0.296588133308447,0.49461018248586,253,126.5,0.35,0.284584980237154,19,0.0669014084507042,4,14,64,0,72,6,2,0.007042253521126759,0,0.142292490118577,2.7368421052631597,0.347670250896057,0.7745477212517891,1,284,35,34,2,0.209486166007905,1,5,0.42687747035573104,52,0.183098591549296,108,1,0,0.37873476702509,13.298900412587098,36,0.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.41
736,1,51.5,0.0,-0.631745114446058,-0.670751692496166,27.5,0.248655913978495,-0.482559571499555,0.20189003436426103,-0.383045988020415,4.5,0.10746460746460698,0.289869623368553,-0.6527029338580699,0.0,-0.7240132865504929,2.5,-0.38424231030823497,19.5,0.0,-0.8871432750661651,-0.550680944885222,12.0,1.0,-0.38476234176181895,0.0,0.0,-0.42856916883500396,-0.589765967441638,-0.6256125249361011,0.0,-0.306192163187796,0.0515463917525773,-0.6348305399647359,1.375,-0.47141873408011803,0.294233289646134,-0.29769985265887106,0.547669715762972,-0.537737295830207,1.0,0.0,59.0,-0.6759895614180091,8.5,4.5,-0.669880171291076,-0.40293427160882705,1.5,-0.41835593520819103,0.191580756013746,-0.500582150192865,1.0,0.0542844384636362,1.0,0.11074600520852199,0.25343642611683803,-0.5961855585777409,4.0,0.16988416988417,-0.40774346018389096,-1.0585801429478499,17.0,-0.6473606930576129,1.0,0.0,0.0,-0.6422106145358559,0.272355832241153,-0.5200054409135499,-0.7973523443115021,-0.41149700203370204,5.0,0.21739130434782603,-0.745220564221869,-0.620063962001163,103,0.0,0.497311827956989,0.40378006872852207,9,0.21492921492921502,0,5,39,0,24,2,0,0.0,0,0.103092783505155,2.75,0.5884665792922671,1.09533943152594,2,118,17,9,3,0.38316151202749105,2,2,0.506872852233677,8,0.33976833976834,34,2,0,0.544711664482307,-1.5947046886230098,10,0.43478260869565205,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.45
737,1,165.0,0.0,-0.5860569327761129,1.0377144678596602,19.0,0.302158273381295,0.156908993690491,0.25454545454545496,0.228520325582261,17.0,0.0913978494623656,-0.0663390794094268,0.6381382648796271,5.0,1.4996600164156002,5.0,0.310094368408572,57.0,0.0,0.0,1.5039110103359399,42.0,3.0,0.549136898731208,0.0,0.0,-0.47576670263708704,-0.579215002608504,1.04583239287354,0.0,-0.31856171698102503,0.0787878787878788,-0.44255745969367793,1.52941176470588,-0.38742083152766,0.33513513513513504,0.190138562640743,0.668468468468469,-0.0472557085019202,1.0,0.0,186.0,0.989046508822615,23.0,12.0,0.14718771972522401,0.886091564511943,22.0,2.93156877053854,0.284848484848485,0.19204272725597502,0.0,-0.7239080975137259,1.0,0.0752965162858294,0.33333333333333304,-0.16705509596318302,26.0,0.139784946236559,-0.47144011960048293,0.37445164323186897,55.0,0.633095845754593,1.0,0.0,1.0,-0.00247050626542712,0.326302702702703,-0.0590240513675286,-0.104594594594601,-0.18938612341636601,13.0,0.30952380952381,-0.5508113013267679,-0.011003855155262,165,0.0,0.302158273381295,0.25454545454545496,17,0.0913978494623656,5,5,57,0,42,3,0,0.0,0,0.0787878787878788,1.52941176470588,0.33513513513513504,0.668468468468469,1,186,23,12,22,0.284848484848485,0,1,0.33333333333333304,26,0.139784946236559,55,1,1,0.326302702702703,-0.104594594594601,13,0.30952380952381,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.89
738,1,152.0,50.25,0.0776422681555604,0.160162973756295,18.5,0.27770973668095505,-1.2809166839772799,0.21294828611056102,-0.545892218651377,13.0,0.0831142724601825,-0.396585863118101,-0.253700171307597,0.5,-0.7502439276522379,8.0,0.354487591340002,45.5,0.0,0.0,0.219185182341602,34.5,1.5,-0.22046726359611898,3.0,0.0175892995206433,0.49423797729003205,0.20666833903912696,-0.0967481386262535,0.5,0.208791662121376,0.16267089360015802,0.0827557776764306,3.4226190476190497,0.682474867077297,0.286189127527338,-0.759499465570073,0.661808307238058,-0.425820846814499,1.0,0.0,169.5,0.11063346145819199,17.5,27.5,0.5280289343562751,-0.33412784486177505,0.0,-0.792338658139285,0.25277392510402197,-0.29328136545109196,2.0,0.6951697820056391,1.0,0.0343059494785406,0.375619179710719,-0.210778731754214,45.5,0.264013452914798,0.627707136142964,0.808877238988701,62.5,0.000978042890766084,1.0,0.0,0.0,-0.7260625791906491,0.330771359974602,-0.406106006913236,3.94664833544892,-0.395676837685785,28.0,0.736425339366516,0.385329612299861,0.105743870125798,304,100.5,0.555419473361911,0.42589657222112104,26,0.16622854492036498,1,16,91,0,69,3,6,0.0351785990412865,1,0.32534178720031703,6.84523809523809,0.572378255054677,1.3236166144761201,2,339,35,55,0,0.5055478502080439,4,2,0.751238359421438,91,0.528026905829596,125,2,0,0.661542719949204,7.893296670897829,56,1.47285067873303,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-2.14
